n,t,dt,action,error
16792,2.0270663054019487,0.00011093254287798196,accept,0.0005477876478176741
16793,2.0271772379448265,0.00014458665373570033,accept,5.118349017556115e-06
16794,2.027321824598562,0.0003075733078035055,accept,0.37260077547729936
16795,2.0276293979063653,9.227199234105165e-05,accept,0.6925739858057314
16796,2.0277216698987064,7.018961882070718e-05,accept,0.044586927141349285
16797,2.027791859517527,8.481579272932124e-05,accept,0.014445563225942903
16798,2.027876675310256,9.048404457132643e-05,accept,0.003200111055545132
16799,2.0279671593548274,0.00010670510071539016,accept,0.0006676077828304785
16800,2.0280738644555427,0.00013482235088806287,accept,9.880043965966686e-05
16801,2.0282086868064306,0.0001906279561261025,accept,0.005807978531773784
16802,2.0283993147625567,0.00012216382866484814,accept,0.01884181796810391
16803,2.028521478591222,0.00010124240213621273,accept,0.022604192070889827
16804,2.028622720993358,9.246618056945519e-05,accept,0.0006269713947756423
16805,2.028715187173927,0.00014476441822837858,accept,7.64370894515875e-07
16806,2.0288599515921555,0.00036191104557094646,accept,0.46070534064506924
16807,2.0292218626377263,0.00010857331367128394,reject,1.1197662580601573
16808,2.0292218626377263,7.876786081626152e-05,accept,0.5651161548262075
16809,2.0293006304985424,6.611316919848652e-05,accept,0.06649084967063507
16810,2.0293667436677407,7.379925044315913e-05,accept,0.01689162360482098
16811,2.029440542918184,8.026377525452604e-05,accept,0.004190264733684796
16812,2.0295208066934385,9.253159636678562e-05,accept,0.001188989250475447
16813,2.0296133382898054,0.00010857331367128394,accept,0.00020681981034694795
16814,2.0297219116034766,0.00010857331367128394,accept,6.299510251664947e-05
16815,2.029830484917148,0.00010857331367128394,accept,1.918762102853391e-05
16816,2.029939058230819,0.00010857331367128394,accept,5.844360178602814e-06
