tc,Energy,Dissipation Rate, Enstrophy
13.727,0.042264,0.0055864,3.8973
13.737,0.042208,0.0055744,3.8896
13.747,0.042152,0.0055623,3.882
13.757,0.042097,0.0055504,3.8744
13.767,0.042041,0.0055384,3.8669
13.777,0.041986,0.0055265,3.8594
13.787,0.041931,0.0055147,3.8519
13.797,0.041876,0.0055029,3.8444
13.807,0.041821,0.0054912,3.837
13.817,0.041766,0.0054796,3.8296
13.827,0.041711,0.005468,3.8223
13.837,0.041657,0.0054564,3.815
13.847,0.041602,0.005445,3.8078
13.857,0.041548,0.0054336,3.8006
13.867,0.041493,0.0054224,3.7935
13.877,0.041439,0.0054112,3.7864
13.887,0.041385,0.0054001,3.7793
13.897,0.041331,0.0053891,3.7723
13.907,0.041278,0.0053781,3.7654
13.917,0.041224,0.0053672,3.7585
13.927,0.04117,0.0053564,3.7516
13.937,0.041117,0.0053458,3.7448
13.947,0.041063,0.0053352,3.7381
13.957,0.04101,0.0053247,3.7314
13.967,0.040957,0.0053142,3.7248
13.977,0.040904,0.0053038,3.7182
13.987,0.040851,0.0052934,3.7117
13.997,0.040798,0.0052832,3.7052
14.007,0.040745,0.005273,3.6988
14.017,0.040692,0.0052629,3.6924
14.027,0.04064,0.0052529,3.6861
14.037,0.040587,0.0052429,3.6798
14.047,0.040535,0.0052331,3.6736
14.057,0.040483,0.0052234,3.6674
14.067,0.040431,0.0052137,3.6613
14.077,0.040379,0.0052041,3.6552
14.087,0.040327,0.0051946,3.6491
14.097,0.040275,0.0051852,3.6431
14.107,0.040223,0.0051758,3.6371
14.117,0.040171,0.0051666,3.6312
14.127,0.04012,0.0051573,3.6253
14.137,0.040068,0.0051482,3.6194
14.147,0.040017,0.0051391,3.6136
14.157,0.039965,0.0051301,3.6077
14.167,0.039914,0.0051211,3.602
14.177,0.039863,0.0051123,3.5962
14.187,0.039812,0.0051034,3.5905
14.197,0.039761,0.0050947,3.5848
14.207,0.03971,0.005086,3.5791
14.217,0.039659,0.0050774,3.5734
14.227,0.039608,0.0050688,3.5678
14.237,0.039558,0.0050603,3.5622
14.247,0.039507,0.0050518,3.5566
14.257,0.039457,0.0050434,3.551
14.267,0.039406,0.005035,3.5455
14.277,0.039356,0.0050267,3.5399
14.287,0.039306,0.0050184,3.5344
14.297,0.039256,0.0050102,3.5289
14.307,0.039206,0.005002,3.5234
14.317,0.039156,0.0049939,3.5179
14.327,0.039106,0.0049857,3.5124
14.337,0.039056,0.0049776,3.5069
14.347,0.039006,0.0049696,3.5015
14.357,0.038957,0.0049617,3.496
14.367,0.038907,0.0049538,3.4906
14.377,0.038858,0.0049458,3.4851
14.387,0.038808,0.0049378,3.4797
14.397,0.038759,0.0049299,3.4742
14.407,0.03871,0.0049219,3.4688
14.417,0.03866,0.004914,3.4634
14.427,0.038611,0.0049061,3.458
14.437,0.038562,0.0048982,3.4525
14.447,0.038513,0.0048902,3.4471
14.457,0.038464,0.0048823,3.4417
14.467,0.038416,0.0048744,3.4363
14.477,0.038367,0.0048665,3.4308
14.487,0.038318,0.0048586,3.4254
14.497,0.03827,0.0048506,3.42
14.507,0.038221,0.0048427,3.4146
14.517,0.038173,0.0048347,3.4091
14.527,0.038125,0.0048268,3.4037
14.537,0.038076,0.0048188,3.3983
14.547,0.038028,0.0048108,3.3929
14.557,0.03798,0.0048028,3.3874
14.567,0.037932,0.0047947,3.382
14.577,0.037884,0.0047866,3.3765
14.587,0.037837,0.0047786,3.3711
14.597,0.037789,0.0047706,3.3657
14.607,0.037741,0.0047626,3.3602
14.617,0.037694,0.0047545,3.3547
14.627,0.037646,0.0047465,3.3493
14.637,0.037599,0.0047384,3.3438
14.647,0.037551,0.0047303,3.3383
14.657,0.037504,0.0047223,3.3328
14.667,0.037457,0.0047142,3.3273
14.677,0.03741,0.0047061,3.3218
14.687,0.037363,0.004698,3.3163
14.697,0.037316,0.0046898,3.3107
14.707,0.037269,0.0046816,3.3052
14.717,0.037222,0.0046733,3.2996
14.727,0.037176,0.004665,3.294
14.737,0.037129,0.0046567,3.2884
14.747,0.037083,0.0046483,3.2828
14.757,0.037036,0.0046399,3.2772
14.767,0.03699,0.0046314,3.2715
14.777,0.036943,0.0046229,3.2659
14.787,0.036897,0.0046143,3.2602
14.797,0.036851,0.0046057,3.2545
14.807,0.036805,0.0045971,3.2488
14.817,0.036759,0.0045884,3.2431
14.827,0.036713,0.0045796,3.2373
14.837,0.036668,0.0045709,3.2316
14.847,0.036622,0.0045622,3.2258
14.857,0.036576,0.0045534,3.22
14.867,0.036531,0.0045446,3.2142
14.877,0.036486,0.0045358,3.2084
14.887,0.03644,0.0045269,3.2025
14.897,0.036395,0.0045181,3.1967
14.907,0.03635,0.0045092,3.1908
14.917,0.036305,0.0045003,3.1849
14.927,0.03626,0.0044914,3.179
14.937,0.036215,0.0044824,3.1731
14.947,0.03617,0.0044734,3.1672
14.957,0.036126,0.0044644,3.1613
14.967,0.036081,0.0044554,3.1553
14.977,0.036037,0.0044463,3.1494
14.987,0.035992,0.0044373,3.1435
14.997,0.035948,0.0044282,3.1375
15.007,0.035904,0.0044191,3.1316
15.017,0.035859,0.00441,3.1256
15.027,0.035815,0.004401,3.1197
15.037,0.035771,0.004392,3.1137
15.047,0.035728,0.004383,3.1078
15.057,0.035684,0.0043739,3.1018
15.067,0.03564,0.0043649,3.0959
15.077,0.035597,0.004356,3.09
15.087,0.035553,0.004347,3.084
15.097,0.03551,0.0043381,3.0781
15.107,0.035466,0.0043292,3.0722
15.117,0.035423,0.0043204,3.0662
15.127,0.03538,0.0043116,3.0603
15.137,0.035337,0.0043027,3.0544
15.147,0.035294,0.0042939,3.0485
15.157,0.035251,0.0042851,3.0426
15.167,0.035208,0.0042762,3.0367
15.177,0.035165,0.0042674,3.0307
15.187,0.035123,0.0042586,3.0248
15.197,0.03508,0.0042498,3.0189
15.207,0.035038,0.004241,3.0131
15.217,0.034995,0.0042322,3.0072
15.227,0.034953,0.0042234,3.0013
15.237,0.034911,0.0042147,2.9954
15.247,0.034869,0.004206,2.9895
15.257,0.034827,0.0041972,2.9836
15.267,0.034785,0.0041885,2.9777
15.277,0.034743,0.0041798,2.9719
15.287,0.034701,0.0041711,2.966
15.297,0.03466,0.0041624,2.9601
15.307,0.034618,0.0041537,2.9542
15.317,0.034577,0.004145,2.9484
15.327,0.034535,0.0041363,2.9425
15.337,0.034494,0.0041276,2.9367
15.347,0.034453,0.0041189,2.9308
15.357,0.034412,0.0041102,2.9249
15.367,0.034371,0.0041015,2.9191
15.377,0.03433,0.0040928,2.9133
15.387,0.034289,0.0040841,2.9074
15.397,0.034248,0.0040754,2.9016
15.407,0.034207,0.0040667,2.8958
15.417,0.034167,0.004058,2.89
15.427,0.034126,0.0040493,2.8842
15.437,0.034086,0.0040406,2.8785
15.447,0.034045,0.004032,2.8727
15.457,0.034005,0.0040233,2.867
15.467,0.033965,0.0040147,2.8612
15.477,0.033925,0.0040061,2.8555
15.487,0.033885,0.0039975,2.8498
15.497,0.033845,0.0039889,2.8441
15.507,0.033805,0.0039803,2.8385
15.517,0.033765,0.0039718,2.8328
15.527,0.033726,0.0039633,2.8272
15.537,0.033686,0.0039548,2.8216
15.547,0.033646,0.0039463,2.816
15.557,0.033607,0.0039379,2.8105
15.567,0.033568,0.0039295,2.8049
15.577,0.033528,0.0039211,2.7994
15.587,0.033489,0.0039127,2.7939
15.597,0.03345,0.0039044,2.7884
15.607,0.033411,0.0038961,2.783
15.617,0.033372,0.0038879,2.7776
15.627,0.033334,0.0038797,2.7722
15.637,0.033295,0.0038715,2.7668
15.647,0.033256,0.0038634,2.7615
15.657,0.033218,0.0038553,2.7562
15.667,0.033179,0.0038473,2.7509
15.677,0.033141,0.0038393,2.7456
15.687,0.033102,0.0038313,2.7404
15.697,0.033064,0.0038234,2.7352
15.707,0.033026,0.0038155,2.73
15.717,0.032988,0.0038076,2.7249
15.727,0.03295,0.0037998,2.7198
15.737,0.032912,0.0037921,2.7147
15.747,0.032874,0.0037843,2.7097
15.757,0.032836,0.0037767,2.7047
15.767,0.032798,0.003769,2.6997
15.777,0.032761,0.0037614,2.6948
15.787,0.032723,0.0037539,2.6899
15.797,0.032686,0.0037464,2.6851
15.807,0.032648,0.003739,2.6802
15.817,0.032611,0.0037316,2.6754
15.827,0.032574,0.0037242,2.6707
15.837,0.032536,0.0037169,2.666
15.847,0.032499,0.0037096,2.6613
15.857,0.032462,0.0037024,2.6567
15.867,0.032425,0.0036952,2.6521
15.877,0.032388,0.0036881,2.6475
15.887,0.032351,0.0036811,2.643
15.897,0.032315,0.0036741,2.6385
15.907,0.032278,0.0036672,2.6341
15.917,0.032241,0.0036603,2.6297
15.927,0.032205,0.0036535,2.6253
15.937,0.032168,0.0036468,2.621
15.947,0.032132,0.0036401,2.6167
15.957,0.032095,0.0036335,2.6124
15.967,0.032059,0.003627,2.6082
15.977,0.032023,0.0036205,2.604
15.987,0.031987,0.003614,2.5998
15.997,0.031951,0.0036076,2.5957
16.007,0.031915,0.0036013,2.5916
16.017,0.031879,0.0035951,2.5876
16.027,0.031843,0.0035888,2.5835
16.037,0.031807,0.0035827,2.5795
16.047,0.031771,0.0035766,2.5756
16.057,0.031735,0.0035706,2.5716
16.067,0.0317,0.0035646,2.5677
16.077,0.031664,0.0035586,2.5638
16.087,0.031629,0.0035527,2.56
16.097,0.031593,0.0035469,2.5561
16.107,0.031558,0.003541,2.5523
16.117,0.031522,0.0035352,2.5485
16.127,0.031487,0.0035295,2.5447
16.137,0.031452,0.0035238,2.541
16.147,0.031416,0.0035181,2.5372
16.157,0.031381,0.0035125,2.5335
16.167,0.031346,0.0035069,2.5298
16.177,0.031311,0.0035014,2.5261
16.187,0.031276,0.0034958,2.5224
16.197,0.031241,0.0034903,2.5188
16.207,0.031206,0.0034848,2.5151
16.217,0.031172,0.0034794,2.5115
16.227,0.031137,0.003474,2.5079
16.237,0.031102,0.0034686,2.5043
16.247,0.031068,0.0034632,2.5007
16.257,0.031033,0.0034578,2.4971
16.267,0.030998,0.0034525,2.4935
16.277,0.030964,0.0034471,2.4899
16.287,0.030929,0.0034418,2.4864
16.297,0.030895,0.0034365,2.4828
16.307,0.030861,0.0034312,2.4793
16.317,0.030826,0.0034259,2.4757
16.327,0.030792,0.0034206,2.4722
16.337,0.030758,0.0034153,2.4687
16.347,0.030724,0.0034101,2.4652
16.357,0.03069,0.0034049,2.4616
16.367,0.030656,0.0033996,2.4581
16.377,0.030622,0.0033944,2.4547
16.387,0.030588,0.0033892,2.4512
16.397,0.030554,0.003384,2.4477
16.407,0.03052,0.0033787,2.4442
16.417,0.030487,0.0033735,2.4407
16.427,0.030453,0.0033683,2.4373
16.437,0.030419,0.0033631,2.4338
16.447,0.030386,0.0033579,2.4304
16.457,0.030352,0.0033527,2.4269
16.467,0.030319,0.0033475,2.4235
16.477,0.030285,0.0033423,2.4201
16.487,0.030252,0.0033371,2.4167
16.497,0.030218,0.003332,2.4133
16.507,0.030185,0.0033268,2.4099
16.517,0.030152,0.0033216,2.4065
16.527,0.030119,0.0033165,2.4031
16.537,0.030086,0.0033114,2.3997
16.547,0.030052,0.0033062,2.3963
16.557,0.030019,0.0033011,2.393
16.567,0.029986,0.003296,2.3896
16.577,0.029954,0.0032909,2.3863
16.587,0.029921,0.0032858,2.3829
16.597,0.029888,0.0032807,2.3796
16.607,0.029855,0.0032757,2.3763
16.617,0.029822,0.0032706,2.3729
16.627,0.02979,0.0032655,2.3696
16.637,0.029757,0.0032605,2.3663
16.647,0.029724,0.0032555,2.3631
16.657,0.029692,0.0032504,2.3598
16.667,0.029659,0.0032454,2.3565
16.677,0.029627,0.0032404,2.3532
16.687,0.029595,0.0032354,2.35
16.697,0.029562,0.0032305,2.3467
16.707,0.02953,0.0032255,2.3435
16.717,0.029498,0.0032206,2.3402
16.727,0.029466,0.0032157,2.337
16.737,0.029434,0.0032107,2.3338
16.747,0.029401,0.0032058,2.3306
16.757,0.029369,0.0032009,2.3274
16.767,0.029337,0.003196,2.3242
16.777,0.029306,0.0031912,2.321
16.787,0.029274,0.0031863,2.3178
16.797,0.029242,0.0031815,2.3146
16.807,0.02921,0.0031767,2.3115
16.817,0.029178,0.0031719,2.3083
16.827,0.029147,0.0031671,2.3051
16.837,0.029115,0.0031623,2.302
16.847,0.029083,0.0031576,2.2988
16.857,0.029052,0.0031528,2.2957
16.867,0.02902,0.0031481,2.2926
16.877,0.028989,0.0031434,2.2894
16.887,0.028957,0.0031387,2.2863
16.897,0.028926,0.003134,2.2832
16.907,0.028895,0.0031293,2.2801
16.917,0.028864,0.0031246,2.277
16.927,0.028832,0.0031199,2.2738
16.937,0.028801,0.0031153,2.2707
16.947,0.02877,0.0031106,2.2676
16.957,0.028739,0.003106,2.2645
16.967,0.028708,0.0031014,2.2614
16.977,0.028677,0.0030967,2.2583
16.987,0.028646,0.0030921,2.2552
16.997,0.028615,0.0030876,2.2522
17.007,0.028584,0.003083,2.2491
17.017,0.028553,0.0030784,2.246
17.027,0.028523,0.0030738,2.2429
17.037,0.028492,0.0030693,2.2398
17.047,0.028461,0.0030647,2.2368
17.057,0.028431,0.0030602,2.2337
17.067,0.0284,0.0030556,2.2306
17.077,0.02837,0.0030511,2.2275
17.087,0.028339,0.0030466,2.2245
17.097,0.028309,0.0030421,2.2214
17.107,0.028278,0.0030376,2.2184
17.117,0.028248,0.0030331,2.2153
17.127,0.028218,0.0030286,2.2122
17.137,0.028187,0.0030241,2.2092
17.147,0.028157,0.0030196,2.2061
17.157,0.028127,0.0030151,2.2031
17.167,0.028097,0.0030106,2.2
17.177,0.028067,0.0030062,2.197
17.187,0.028037,0.0030017,2.1939
17.197,0.028007,0.0029973,2.1909
17.207,0.027977,0.0029929,2.1879
17.217,0.027947,0.0029884,2.1848
17.227,0.027917,0.002984,2.1818
17.237,0.027887,0.0029796,2.1788
17.247,0.027857,0.0029751,2.1758
17.257,0.027828,0.0029707,2.1727
17.267,0.027798,0.0029663,2.1697
17.277,0.027768,0.0029619,2.1667
17.287,0.027739,0.0029576,2.1637
17.297,0.027709,0.0029532,2.1607
17.307,0.02768,0.0029488,2.1577
17.317,0.02765,0.0029444,2.1547
17.327,0.027621,0.0029401,2.1517
17.337,0.027592,0.0029357,2.1487
17.347,0.027562,0.0029314,2.1458
17.357,0.027533,0.0029271,2.1428
17.367,0.027504,0.0029228,2.1398
17.377,0.027474,0.0029185,2.1368
17.387,0.027445,0.0029142,2.1339
17.397,0.027416,0.0029099,2.1309
17.407,0.027387,0.0029056,2.128
17.417,0.027358,0.0029013,2.125
17.427,0.027329,0.002897,2.1221
17.437,0.0273,0.0028928,2.1191
17.447,0.027271,0.0028885,2.1162
17.457,0.027242,0.0028843,2.1133
17.467,0.027214,0.0028801,2.1103
17.477,0.027185,0.0028759,2.1074
17.487,0.027156,0.0028717,2.1045
17.497,0.027127,0.0028675,2.1016
17.507,0.027099,0.0028633,2.0987
17.517,0.02707,0.0028592,2.0958
17.527,0.027042,0.002855,2.0929
17.537,0.027013,0.0028509,2.09
17.547,0.026985,0.0028468,2.0872
17.557,0.026956,0.0028427,2.0843
17.567,0.026928,0.0028386,2.0814
17.577,0.026899,0.0028345,2.0786
17.587,0.026871,0.0028304,2.0757
17.597,0.026843,0.0028263,2.0728
17.607,0.026815,0.0028222,2.07
17.617,0.026786,0.0028182,2.0672
17.627,0.026758,0.0028142,2.0643
17.637,0.02673,0.0028102,2.0615
17.647,0.026702,0.0028061,2.0587
17.657,0.026674,0.0028021,2.0558
17.667,0.026646,0.0027981,2.053
17.677,0.026618,0.0027941,2.0502
17.687,0.02659,0.0027902,2.0474
17.697,0.026562,0.0027862,2.0446
17.707,0.026534,0.0027822,2.0418
17.717,0.026507,0.0027783,2.039
17.727,0.026479,0.0027743,2.0362
17.737,0.026451,0.0027704,2.0335
17.747,0.026423,0.0027665,2.0307
17.757,0.026396,0.0027626,2.0279
17.767,0.026368,0.0027587,2.0252
17.777,0.026341,0.0027548,2.0224
17.787,0.026313,0.0027509,2.0196
17.797,0.026286,0.002747,2.0169
17.807,0.026258,0.0027432,2.0141
17.817,0.026231,0.0027393,2.0114
17.827,0.026203,0.0027355,2.0087
17.837,0.026176,0.0027317,2.0059
17.847,0.026149,0.0027278,2.0032
17.857,0.026121,0.002724,2.0005
17.867,0.026094,0.0027202,1.9978
17.877,0.026067,0.0027164,1.995
17.887,0.02604,0.0027126,1.9923
17.897,0.026013,0.0027088,1.9896
17.907,0.025986,0.002705,1.9869
17.917,0.025959,0.0027012,1.9842
17.927,0.025932,0.0026975,1.9815
17.937,0.025905,0.0026937,1.9788
17.947,0.025878,0.0026899,1.9761
17.957,0.025851,0.0026862,1.9734
17.967,0.025824,0.0026825,1.9708
17.977,0.025797,0.0026787,1.9681
17.987,0.025771,0.002675,1.9654
17.997,0.025744,0.0026712,1.9627
18.007,0.025717,0.0026675,1.9601
18.017,0.025691,0.0026638,1.9574
18.027,0.025664,0.00266,1.9547
18.037,0.025637,0.0026563,1.9521
18.047,0.025611,0.0026526,1.9494
18.057,0.025584,0.0026489,1.9468
18.067,0.025558,0.0026452,1.9441
18.077,0.025531,0.0026415,1.9415
18.087,0.025505,0.0026378,1.9388
18.097,0.025479,0.0026342,1.9362
18.107,0.025452,0.0026305,1.9335
18.117,0.025426,0.0026268,1.9309
18.127,0.0254,0.0026231,1.9283
18.137,0.025374,0.0026195,1.9256
18.147,0.025347,0.0026158,1.923
18.157,0.025321,0.0026121,1.9204
18.167,0.025295,0.0026085,1.9178
18.177,0.025269,0.0026048,1.9151
18.187,0.025243,0.0026012,1.9125
18.197,0.025217,0.0025975,1.9099
18.207,0.025191,0.0025939,1.9073
18.217,0.025165,0.0025902,1.9047
18.227,0.025139,0.0025866,1.9021
18.237,0.025114,0.002583,1.8995
18.247,0.025088,0.0025793,1.8969
18.257,0.025062,0.0025757,1.8943
18.267,0.025036,0.0025721,1.8917
18.277,0.025011,0.0025685,1.8891
18.287,0.024985,0.0025649,1.8865
18.297,0.024959,0.0025613,1.8839
18.307,0.024934,0.0025577,1.8813
18.317,0.024908,0.0025541,1.8788
18.327,0.024883,0.0025505,1.8762
18.337,0.024857,0.0025469,1.8736
18.347,0.024832,0.0025433,1.871
18.357,0.024806,0.0025397,1.8684
18.367,0.024781,0.0025361,1.8659
18.377,0.024756,0.0025325,1.8633
18.387,0.02473,0.0025289,1.8607
18.397,0.024705,0.0025254,1.8582
18.407,0.02468,0.0025218,1.8556
18.417,0.024655,0.0025182,1.8531
18.427,0.024629,0.0025146,1.8505
18.437,0.024604,0.0025111,1.848
18.447,0.024579,0.0025075,1.8454
18.457,0.024554,0.0025039,1.8429
18.467,0.024529,0.0025004,1.8403
18.477,0.024504,0.0024968,1.8378
18.487,0.024479,0.0024933,1.8352
18.497,0.024454,0.0024897,1.8327
18.507,0.024429,0.0024862,1.8301
18.517,0.024405,0.0024826,1.8276
18.527,0.02438,0.0024791,1.8251
18.537,0.024355,0.0024755,1.8225
18.547,0.02433,0.002472,1.82
18.557,0.024306,0.0024684,1.8175
18.567,0.024281,0.0024649,1.815
18.577,0.024256,0.0024614,1.8125
18.587,0.024232,0.0024579,1.8099
18.597,0.024207,0.0024543,1.8074
18.607,0.024183,0.0024508,1.8049
18.617,0.024158,0.0024473,1.8024
18.627,0.024134,0.0024438,1.7999
18.637,0.024109,0.0024402,1.7974
18.647,0.024085,0.0024367,1.7949
18.657,0.024061,0.0024332,1.7924
18.667,0.024036,0.0024297,1.7899
18.677,0.024012,0.0024262,1.7874
18.687,0.023988,0.0024227,1.7849
18.697,0.023963,0.0024192,1.7824
18.707,0.023939,0.0024157,1.7799
18.717,0.023915,0.0024123,1.7774
18.727,0.023891,0.0024088,1.7749
18.737,0.023867,0.0024053,1.7724
18.747,0.023843,0.0024018,1.77
18.757,0.023819,0.0023983,1.7675
18.767,0.023795,0.0023949,1.765
18.777,0.023771,0.0023914,1.7625
18.787,0.023747,0.0023879,1.7601
18.797,0.023723,0.0023845,1.7576
18.807,0.0237,0.002381,1.7551
18.817,0.023676,0.0023776,1.7526
18.827,0.023652,0.0023741,1.7502
18.837,0.023628,0.0023707,1.7477
18.847,0.023605,0.0023672,1.7453
18.857,0.023581,0.0023638,1.7428
18.867,0.023557,0.0023603,1.7404
18.877,0.023534,0.0023569,1.7379
18.887,0.02351,0.0023535,1.7355
18.897,0.023487,0.00235,1.733
18.907,0.023463,0.0023466,1.7306
18.917,0.02344,0.0023432,1.7281
18.927,0.023416,0.0023398,1.7257
18.937,0.023393,0.0023363,1.7232
18.947,0.02337,0.0023329,1.7208
18.957,0.023346,0.0023295,1.7184
18.967,0.023323,0.0023261,1.7159
18.977,0.0233,0.0023227,1.7135
18.987,0.023277,0.0023193,1.7111
18.997,0.023253,0.0023159,1.7087
19.007,0.02323,0.0023125,1.7063
19.017,0.023207,0.0023091,1.7038
19.027,0.023184,0.0023057,1.7014
19.037,0.023161,0.0023024,1.699
19.047,0.023138,0.002299,1.6966
19.057,0.023115,0.0022956,1.6942
19.067,0.023092,0.0022922,1.6918
19.077,0.023069,0.0022888,1.6894
19.087,0.023046,0.0022855,1.687
19.097,0.023024,0.0022821,1.6846
19.107,0.023001,0.0022787,1.6822
19.117,0.022978,0.0022754,1.6799
19.127,0.022955,0.002272,1.6775
19.137,0.022933,0.0022687,1.6751
19.147,0.02291,0.0022653,1.6727
19.157,0.022887,0.002262,1.6704
19.167,0.022865,0.0022586,1.668
19.176,0.022842,0.0022553,1.6656
19.186,0.02282,0.002252,1.6633
19.196,0.022797,0.0022487,1.6609
19.206,0.022775,0.0022453,1.6586
19.216,0.022752,0.002242,1.6562
19.226,0.02273,0.0022387,1.6539
19.236,0.022707,0.0022354,1.6515
19.246,0.022685,0.0022321,1.6492
19.256,0.022663,0.0022288,1.6468
19.266,0.022641,0.0022255,1.6445
19.276,0.022618,0.0022222,1.6422
19.286,0.022596,0.0022189,1.6398
19.296,0.022574,0.0022156,1.6375
19.306,0.022552,0.0022123,1.6352
19.316,0.02253,0.002209,1.6329
19.326,0.022508,0.0022057,1.6306
19.336,0.022486,0.0022025,1.6283
19.346,0.022464,0.0021992,1.626
19.356,0.022442,0.0021959,1.6237
19.366,0.02242,0.0021927,1.6214
19.376,0.022398,0.0021894,1.6191
19.386,0.022376,0.0021862,1.6168
19.396,0.022354,0.0021829,1.6145
19.406,0.022332,0.0021797,1.6122
19.416,0.02231,0.0021765,1.6099
19.426,0.022289,0.0021732,1.6076
19.436,0.022267,0.00217,1.6054
19.446,0.022245,0.0021668,1.6031
19.456,0.022224,0.0021635,1.6008
19.466,0.022202,0.0021603,1.5986
19.476,0.02218,0.0021571,1.5963
19.486,0.022159,0.0021539,1.594
19.496,0.022137,0.0021507,1.5918
19.506,0.022116,0.0021475,1.5895
19.516,0.022094,0.0021443,1.5873
19.526,0.022073,0.0021411,1.585
19.536,0.022052,0.0021379,1.5828
19.546,0.02203,0.0021348,1.5805
19.556,0.022009,0.0021316,1.5783
19.566,0.021988,0.0021284,1.5761
19.576,0.021966,0.0021252,1.5738
19.586,0.021945,0.0021221,1.5716
19.596,0.021924,0.0021189,1.5694
19.606,0.021903,0.0021157,1.5671
19.616,0.021882,0.0021126,1.5649
19.626,0.021861,0.0021094,1.5627
19.636,0.021839,0.0021063,1.5605
19.646,0.021818,0.0021031,1.5583
19.656,0.021797,0.0021,1.5561
19.666,0.021776,0.0020969,1.5538
19.676,0.021755,0.0020937,1.5516
19.686,0.021735,0.0020906,1.5494
19.696,0.021714,0.0020875,1.5472
19.706,0.021693,0.0020844,1.545
19.716,0.021672,0.0020813,1.5428
19.726,0.021651,0.0020781,1.5406
19.736,0.02163,0.002075,1.5384
19.746,0.02161,0.0020719,1.5362
19.756,0.021589,0.0020688,1.534
19.766,0.021568,0.0020657,1.5318
19.776,0.021548,0.0020626,1.5296
19.786,0.021527,0.0020595,1.5275
19.796,0.021507,0.0020564,1.5253
19.806,0.021486,0.0020533,1.5231
19.816,0.021465,0.0020503,1.5209
19.826,0.021445,0.0020472,1.5187
19.836,0.021425,0.0020441,1.5165
19.846,0.021404,0.002041,1.5143
19.856,0.021384,0.002038,1.5122
19.866,0.021363,0.0020349,1.51
19.876,0.021343,0.0020318,1.5078
19.886,0.021323,0.0020288,1.5056
19.896,0.021302,0.0020257,1.5035
19.906,0.021282,0.0020226,1.5013
19.916,0.021262,0.0020196,1.4991
19.926,0.021242,0.0020165,1.4969
19.936,0.021222,0.0020135,1.4948
19.946,0.021202,0.0020104,1.4926
19.956,0.021181,0.0020074,1.4904
19.966,0.021161,0.0020043,1.4883
19.976,0.021141,0.0020013,1.4861
19.986,0.021121,0.0019982,1.4839
19.996,0.021101,0.0019952,1.4818
20.006,0.021082,0.0019922,1.4796
20.016,0.021062,0.0019891,1.4775
20.026,0.021042,0.0019861,1.4753
20.036,0.021022,0.0019831,1.4731
20.046,0.021002,0.00198,1.471
20.056,0.020982,0.001977,1.4688
20.066,0.020963,0.001974,1.4667
20.076,0.020943,0.001971,1.4645
20.086,0.020923,0.001968,1.4623
20.096,0.020903,0.001965,1.4602
20.106,0.020884,0.0019619,1.458
20.116,0.020864,0.0019589,1.4559
20.126,0.020845,0.0019559,1.4537
20.136,0.020825,0.0019529,1.4516
20.146,0.020806,0.0019499,1.4494
20.156,0.020786,0.0019469,1.4473
20.166,0.020767,0.0019439,1.4451
20.176,0.020747,0.0019409,1.443
20.186,0.020728,0.0019379,1.4408
20.196,0.020709,0.0019349,1.4387
20.206,0.020689,0.0019319,1.4365
20.216,0.02067,0.0019289,1.4344
20.226,0.020651,0.001926,1.4323
20.236,0.020631,0.001923,1.4301
20.246,0.020612,0.00192,1.428
20.256,0.020593,0.001917,1.4258
20.266,0.020574,0.0019141,1.4237
20.276,0.020555,0.0019111,1.4216
20.286,0.020536,0.0019081,1.4194
20.296,0.020517,0.0019052,1.4173
20.306,0.020498,0.0019022,1.4152
20.316,0.020479,0.0018992,1.413
20.326,0.02046,0.0018963,1.4109
20.336,0.020441,0.0018933,1.4088
20.346,0.020422,0.0018904,1.4067
20.356,0.020403,0.0018874,1.4045
20.366,0.020384,0.0018845,1.4024
20.376,0.020365,0.0018816,1.4003
20.386,0.020346,0.0018786,1.3982
20.396,0.020328,0.0018757,1.3961
20.406,0.020309,0.0018728,1.3939
20.416,0.02029,0.0018698,1.3918
20.426,0.020271,0.0018669,1.3897
20.436,0.020253,0.001864,1.3876
20.446,0.020234,0.0018611,1.3855
20.456,0.020216,0.0018581,1.3834
20.466,0.020197,0.0018552,1.3813
20.476,0.020178,0.0018523,1.3792
20.486,0.02016,0.0018494,1.3771
20.496,0.020141,0.0018465,1.375
20.506,0.020123,0.0018436,1.3729
20.516,0.020105,0.0018407,1.3708
20.526,0.020086,0.0018378,1.3687
20.536,0.020068,0.0018349,1.3666
20.546,0.02005,0.001832,1.3645
20.556,0.020031,0.0018292,1.3625
20.566,0.020013,0.0018263,1.3604
20.576,0.019995,0.0018234,1.3583
20.586,0.019976,0.0018205,1.3562
20.596,0.019958,0.0018177,1.3541
20.606,0.01994,0.0018148,1.3521
20.616,0.019922,0.001812,1.35
20.626,0.019904,0.0018091,1.3479
20.636,0.019886,0.0018063,1.3459
20.646,0.019868,0.0018034,1.3438
20.656,0.01985,0.0018006,1.3417
20.666,0.019832,0.0017977,1.3397
20.676,0.019814,0.0017949,1.3376
20.686,0.019796,0.0017921,1.3356
20.696,0.019778,0.0017892,1.3335
20.706,0.01976,0.0017864,1.3315
20.716,0.019742,0.0017836,1.3295
20.726,0.019724,0.0017808,1.3274
20.736,0.019707,0.001778,1.3254
20.746,0.019689,0.0017752,1.3233
20.756,0.019671,0.0017724,1.3213
20.766,0.019653,0.0017696,1.3193
