n,t,dt,action,error
94,0.008758049209457245,0.00012639158157903987,accept,0.10763995577150925
95,0.008884440791036285,0.0001306622892012705,accept,0.12046951774328082
96,0.009015103080237556,0.0001336186915180242,accept,0.12957606832711763
97,0.00914872177175558,0.00013585657253521638,accept,0.13450958380991965
98,0.009284578344290795,0.00013788058614969332,accept,0.1427266341910378
99,0.009422458930440488,0.00013871426352153718,accept,0.2196261324745119
100,0.009561173193962026,0.00012887557070971915,reject,4.1701491092722955
101,0.009561173193962026,6.965580740724167e-05,reject,2.1868602585737174
102,0.009561173193962026,4.9468859277442326e-05,accept,0.7150427803226994
103,0.00961064205323947,4.230194047482056e-05,accept,0.07217934702613042
104,0.00965294399371429,5.5097850169435446e-05,accept,0.03573515696051882
105,0.009708041843883726,6.930298670677444e-05,accept,0.014798088770702166
106,0.0097773448305905,9.820509454008216e-05,accept,0.031396790037304334
107,0.009875549925130582,0.00011248556748994404,accept,0.053572059907884724
108,0.009988035492620527,0.0001228316276885742,accept,0.07622280031672836
109,0.010110867120309102,0.00013033588772681044,accept,0.09419173154925241
110,0.010241203008035913,0.00013626297813580331,accept,0.10871040845047529
111,0.010377465986171716,0.00014074920556954995,accept,0.12622343973097747
112,0.010518215191741266,0.0001427361477741882,accept,0.14342356347117094
113,0.010660951339515454,0.0001427803559359159,accept,0.1570026145191833
114,0.01080373169545137,0.00014167823664758378,accept,0.2377003343813777
115,0.010945409932098955,0.00013054502828636186,reject,5.256706649669307
116,0.010945409932098955,6.78443019627862e-05,reject,2.9043638520763086
117,0.010945409932098955,4.621094479735173e-05,accept,0.8121895076554355
118,0.010991620876896306,3.917463356136428e-05,accept,0.08227068274915378
119,0.01103079551045767,5.021649979263507e-05,accept,0.04227602170699337
120,0.011081012010250305,6.172931473129493e-05,accept,0.015245886709850377
121,0.0111427413249816,8.806913423121588e-05,accept,0.01936776701941086
122,0.011230810459212816,0.00011108864076119422,accept,0.044553497270518334
123,0.01134189909997401,0.00012127147374137315,accept,0.061634548104352
124,0.011463170573715384,0.00013228148301829953,accept,0.08502721165021306
125,0.011595452056733683,0.0001388551719607475,accept,0.10056093835660128
126,0.01173430722869443,0.00014450909327503816,accept,0.1159610241794178
127,0.011878816321969469,0.00014812436909169505,accept,0.2347911538783395
128,0.012026940691061163,0.00013373865966105392,accept,0.9349138662542782
129,0.012160679350722218,9.724059798534657e-05,reject,6.788978727562925
130,0.012160679350722218,5.327747213793092e-05,reject,1.2375876105250732
131,0.012160679350722218,4.492010877166619e-05,accept,0.6855329692314935
132,0.012205599459493883,3.903043093870845e-05,accept,0.07744145540496947
133,0.012244629890432592,4.998568241988726e-05,accept,0.03986633231459098
134,0.012294615572852479,6.18714651494606e-05,accept,0.01450528847706852
135,0.01235648703800194,8.874179651123147e-05,accept,0.015589601320116135
136,0.012445228834513171,0.00011634021296753934,accept,0.04080936176292578
137,0.01256156904748071,0.0001271113425026632,accept,0.05797503207768543
138,0.012688680389983373,0.00013939566988162766,accept,0.08403062753828196
139,0.012828076059865,0.0001459879505379717,accept,0.10079607377104935
140,0.012974064010402972,0.0001517289017055547,accept,0.2522096591842554
141,0.013125792912108527,0.00013368203186267177,accept,0.8028798478873468
142,0.013259474943971198,0.00010066727085894122,reject,6.006266528486866
143,0.013259474943971198,5.5846913589762307e-05,reject,1.2122731018752064
144,0.013259474943971198,4.6809452991763056e-05,accept,0.6623561105985942
145,0.01330628439696296,4.074806485537775e-05,accept,0.0732427177101757
146,0.013347032461818339,5.2619870372243806e-05,accept,0.03676112738473386
147,0.013399652332190582,6.589406112334712e-05,accept,0.013772053544660637
148,0.013465546393313928,9.489332756812497e-05,accept,0.01945043041244331
149,0.013560439720882054,0.00011868869878553184,accept,0.04537440898398634
150,0.013679128419667586,0.0001291489576714769,accept,0.06242844951408457
151,0.013808277377339064,0.00014071555858728658,accept,0.08451064890193698
152,0.01394899293592635,0.00014802602160786035,accept,0.09882111652350418
153,0.014097018957534211,0.00015450790691856294,accept,0.16726504856820898
154,0.014251526864452774,0.00014726190484662928,accept,0.5816906929824502
155,0.014398788769299403,0.00011450404486201626,reject,6.472190430570076
156,0.014398788769299403,6.110935827277821e-05,reject,1.607680898785926
157,0.014398788769299403,4.826792243915823e-05,accept,0.727085218900778
158,0.01444705669173856,4.1511339932842396e-05,accept,0.07573473422882662
159,0.014488568031671402,5.3630653893009204e-05,accept,0.03723224626645639
160,0.014542198685564412,6.716158866506838e-05,accept,0.013695196517611403
161,0.01460936027422948,9.691680265844538e-05,accept,0.017038592150400315
162,0.014706277076887925,0.00012433749464847493,accept,0.04200658697642611
163,0.0148306145715364,0.00013598867271022517,accept,0.058803017984067375
164,0.014966603244246625,0.00014904197659335389,accept,0.0818662026420421
165,0.015115645220839979,0.00015705369328311051,accept,0.09777377847484758
166,0.01527269891412309,0.00016388062871606083,accept,0.13789169017252279
167,0.01543657954283915,0.00016205944968975377,reject,1.18842732823101
168,0.01543657954283915,0.00010804633528964574,accept,0.37249639275979873
169,0.015544625878128795,0.00010059312685040701,accept,0.14511858594517035
170,0.015645219004979203,0.00010888209235439973,accept,0.025303749590722947
171,0.015754101097333603,0.00015436705578057312,accept,0.0845851485464872
172,0.015908468153114176,0.0001517263887911693,accept,0.12047588229557331
173,0.016060194541905347,0.0001523781317619725,accept,0.973691318420118
174,0.016212572673667318,0.00010455335831525044,reject,7.076584505585272
175,0.016212572673667318,5.699594392808244e-05,reject,1.4365761187958896
176,0.016212572673667318,4.6822712522643934e-05,accept,0.7333666563630759
177,0.01625939538618996,4.049355396952351e-05,accept,0.07942280223938131
178,0.016299888940159483,5.1866346096129506e-05,accept,0.03935934429734321
179,0.016351755286255612,6.448180701287566e-05,accept,0.014092817564205665
180,0.016416237093268487,9.291828785394652e-05,accept,0.012539851056141589
181,0.016509155381122433,0.00012682328822993477,accept,0.03744635627984846
182,0.016635978669352368,0.0001386264364669088,accept,0.05475588126756813
183,0.016774605105819275,0.00015273823334933083,accept,0.08206853091345859
184,0.016927343339168607,0.00016001312592601753,accept,0.2778195719617346
185,0.017087356465094624,0.0001362307327185863,accept,0.5235199396167427
186,0.01722358719781321,0.00011231953916900959,reject,5.939962159867754
187,0.01722358719781321,6.0475222476752366e-05,reject,1.394139371116336
188,0.01722358719781321,4.877421281375677e-05,accept,0.6753082959023108
189,0.017272361410626966,4.2142082173290495e-05,accept,0.07128915976176892
190,0.017314503492800257,5.4787193143933256e-05,accept,0.03538737563941347
191,0.01736929068594419,6.897955224556401e-05,accept,0.013008559883615007
192,0.017438270238189755,0.00010016114641098782,accept,0.01413031241171035
193,0.017538431384600744,0.00013276294307947392,accept,0.03887192845979447
194,0.017671194327680217,0.0001453614356574875,accept,0.05529766718812302
195,0.017816555763337703,0.0001603002018057089,accept,0.08780866433722923
196,0.017976855965143413,0.00016585832666515587,accept,0.7423854708464767
197,0.018142714291808568,0.00011717091567545971,reject,3.2597304471742263
198,0.018142714291808568,7.280087368338975e-05,reject,1.3816828577647544
199,0.018142714291808568,5.758001415552261e-05,accept,0.660928793806171
200,0.01820029430596409,5.0375311912136654e-05,accept,0.07224756558533596
201,0.018250669617876226,6.52151966440743e-05,accept,0.029584550491081517
202,0.0183158848145203,8.511240576949092e-05,accept,0.012885215370936218
203,0.01840099722028979,0.00012216445124061152,accept,0.024114835347865803
204,0.0185231616715304,0.00014579622288496202,accept,0.0477740070551178
205,0.01866895789441536,0.00015961187779097114,accept,0.12117023133658572
206,0.018828569772206333,0.0001534024731864445,accept,0.793791659367561
207,0.01898197224539278,0.00010958075039894846,reject,5.650593974064465
208,0.01898197224539278,6.1467266068681e-05,reject,1.409330016221687
209,0.01898197224539278,4.986246857457139e-05,accept,0.6990380369130472
210,0.01903183471396735,4.326427231264541e-05,accept,0.07424031272053036
211,0.019075098986279997,5.5947694075941115e-05,accept,0.035072028160188125
212,0.019131046680355937,7.077873413364279e-05,accept,0.012911756763211393
213,0.01920182541448958,0.00010285435939736597,accept,0.012426359582943544
214,0.019304679773886946,0.00013971387145758583,accept,0.03690755392194077
215,0.019444393645344532,0.00015304453689194404,accept,0.05296828307679574
216,0.019597438182236478,0.0001695346068826449,accept,0.30944268819125204
217,0.01976697278911912,0.00013676859919370065,accept,0.42534804449073643
218,0.019903741388312822,0.00011837629329102185,reject,5.375660300264785
219,0.019903741388312822,6.398473160276265e-05,reject,1.5517088510116357
220,0.019903741388312822,5.0026318653443684e-05,accept,0.684595653285826
221,0.019953767706966264,4.311595383084611e-05,accept,0.0709115813758203
222,0.01999688366079711,5.61688713414541e-05,accept,0.034467542404567536
223,0.020053052532138564,7.105496991533834e-05,accept,0.012678208096530157
224,0.020124107502053904,0.00010348893912880694,accept,0.012503262097574765
225,0.020227596441182712,0.0001402147533411571,accept,0.03765654467297973
226,0.02036781119452387,0.00015306347129246206,accept,0.05403621214672313
227,0.02052087466581633,0.00016915156695312898,accept,0.34852233061339843
228,0.02069002623276946,0.00013353109511682684,accept,0.7549934866549913
229,0.020823557327886287,0.00010426553320021925,reject,4.9410080984304
230,0.020823557327886287,5.98111923896838e-05,reject,1.1790451483869195
231,0.020823557327886287,4.983831733197383e-05,accept,0.6380463267515386
232,0.02087339564521826,4.3574486551741496e-05,accept,0.0696467552703147
233,0.02091697013177,5.6665732637270106e-05,accept,0.03322813677237737
234,0.020973635864407272,7.209985542077992e-05,accept,0.012397501284838531
235,0.02104573571982805,0.00010518096922808847,accept,0.011810566618190115
236,0.02115091668905614,0.000143858134604312,accept,0.03617295743779042
237,0.02129477482366045,0.00015760131366364402,accept,0.056532396296466905
238,0.021452376137324095,0.00017211971943686784,accept,0.7939913579675134
239,0.021624495856760965,0.00011611246497208936,reject,3.1078094712834994
240,0.021624495856760965,7.31857301113627e-05,reject,1.3305847780806845
241,0.021624495856760965,5.827016032876419e-05,accept,0.6519954769884646
242,0.021682766017089728,5.1104133418705124e-05,accept,0.07225558947485292
243,0.021733870150508434,6.608979831592591e-05,accept,0.029157102016569705
244,0.02179995994882436,8.649970427068096e-05,accept,0.012251611010583193
245,0.02188645965309504,0.00012524568215749633,accept,0.01835072668752588
246,0.022011705335252537,0.00015705611573181748,accept,0.046065746748962084
247,0.022168761450984356,0.00016965243673981335,accept,0.39689582284250174
248,0.02233841388772417,0.0001290213329941541,reject,1.1926005726579136
249,0.02233841388772417,9.305414508546183e-05,reject,1.2762229427281444
250,0.02233841388772417,6.997802764290767e-05,accept,0.6037878257906497
251,0.022408391915367077,6.110017814640054e-05,accept,0.0757370158619722
252,0.02246949209351348,7.784553235671406e-05,accept,0.027840094620375698
253,0.022547337625870193,0.00010317179969514401,accept,0.01273918577359243
254,0.022650509425565336,0.00014774019587875564,accept,0.03172036278307328
255,0.02279824962144409,0.00016699879766801713,accept,0.08724056312960815
256,0.022965248419112107,0.00016594477880659382,reject,1.2610795924648386
257,0.022965248419112107,0.00010567266909035875,accept,0.2978337690513307
258,0.023070921088202464,0.0001019020292670427,accept,0.08490528522983622
259,0.023172823117469505,0.0001204144464279518,accept,0.01808531875032027
260,0.023293237563897458,0.0001750894918033536,accept,0.14320264343051697
261,0.023468327055700813,0.000151439469619168,accept,0.5804052501243128
262,0.023619766525319982,0.00011643881709030759,reject,4.679673533507274
263,0.023619766525319982,6.618744066769187e-05,reject,1.4827279982972943
264,0.023619766525319982,5.225317041618436e-05,accept,0.6830475557047964
265,0.023672019695736166,4.5303427153200584e-05,accept,0.07153825983569523
266,0.023717323122889367,5.890740374182572e-05,accept,0.032644584873278745
267,0.023776230526631192,7.536280818077964e-05,accept,0.012260798618693988
268,0.02385159333481197,0.00011003269193243423,accept,0.010576718007779044
269,0.023961626026744405,0.00015363925814910415,accept,0.03583946204987073
270,0.02411526528489351,0.00016723147444237693,accept,0.14301193637979168
271,0.024282496759335886,0.00015229565779607815,accept,0.7573047187476418
272,0.024434792417131965,0.00011116617181723415,reject,5.799003201645574
273,0.024434792417131965,6.182356349131895e-05,reject,1.4673113387567442
274,0.024434792417131965,4.976472536553535e-05,accept,0.7096402269351737
275,0.0244845571424975,4.3089060487051356e-05,accept,0.0749218782281642
276,0.024527646202984553,5.568473930879816e-05,accept,0.03545300637973733
277,0.02458333094229335,7.034601148571858e-05,accept,0.012861339653039943
278,0.02465367695377907,0.00010238648539382716,accept,0.008942664181182508
279,0.024756063439172898,0.00014824943197336987,accept,0.028625322723275334
280,0.024904312871146268,0.00016648561617406464,accept,0.057156487793803244
281,0.02507079848732033,0.00017827695392649874,reject,1.2709184766147676
282,0.02507079848732033,0.00010981512413762351,accept,0.155032564001561
283,0.025180613611457955,0.00011905624902234991,accept,0.08061991189366054
284,0.025299669860480305,0.00013532176387950489,accept,0.05023378095290675
285,0.02543499162435981,0.00016060039785640204,reject,1.2501467586655204
286,0.02543499162435981,9.828876971879557e-05,accept,0.3883467923562327
287,0.025533280394078605,8.872969462030748e-05,accept,0.007824925034471733
288,0.025622010088698913,0.00017026360198525261,accept,0.04448324464128114
289,0.025792273690684167,0.00017370987529010136,accept,0.21328120713295667
290,0.02596598356597427,0.0001487248277933574,accept,0.6461202387086328
291,0.026114708393767627,0.00011538086851644226,reject,6.728535547199457
292,0.026114708393767627,6.15960388344695e-05,reject,1.6867512500396271
293,0.026114708393767627,4.84196537376112e-05,accept,0.7507018906982937
294,0.026163128047505237,4.1591624892469044e-05,accept,0.07798146100243496
295,0.026204719672397705,5.355717008080577e-05,accept,0.03804953868817077
296,0.02625827684247851,6.693277462014918e-05,accept,0.013476384345425684
297,0.02632520961709866,9.704836194954484e-05,accept,0.007799563058811551
298,0.026422257979048205,0.00014482465320843054,accept,0.020489887651758923
299,0.026567082632256635,0.00017182546868695298,accept,0.03974620377267533
300,0.02673890810094359,0.00019261066904828223,accept,0.19854206674517283
301,0.02693151876999187,0.00016581974995075023,reject,2.4129228100932902
302,0.02693151876999187,9.896217111383539e-05,accept,0.5290884959124877
303,0.027030480941105706,8.995900938298377e-05,accept,0.01778027175760424
304,0.02712043995048869,0.00015054325027569914,accept,0.02278632982924559
305,0.02727098320076439,0.00018610161884139825,accept,0.3534796544975476
306,0.02745708481960579,0.00013732027172945927,accept,0.3543858284204855
307,0.027594405091335247,0.0001243953324768128,reject,4.675154342926038
308,0.027594405091335247,6.815450805057168e-05,reject,1.8317377273154034
309,0.027594405091335247,5.0997975857381874e-05,accept,0.7090327894340516
310,0.02764540306719263,4.381704310681594e-05,accept,0.0722901491006849
311,0.027689220110299444,5.7018081355527765e-05,accept,0.03434772301327856
312,0.027746238191654973,7.228254241165565e-05,accept,0.012497524345001797
313,0.02781852073406663,0.00010554437069464389,accept,0.007726958029245056
314,0.027924065104761274,0.00015690081274246365,accept,0.025575440477674675
315,0.02808096591750374,0.00017815184027633702,accept,0.17571964936622728
316,0.028259117757780075,0.00015195922504375938,accept,0.7661831960231965
317,0.028411076982823833,0.00011239156542283819,reject,6.0717278541184845
318,0.028411076982823833,6.200157986771895e-05,reject,1.5437570087635317
319,0.028411076982823833,4.9544309453835676e-05,accept,0.7283353334158639
320,0.02846062129227767,4.280223137616756e-05,accept,0.0764541232877003
321,0.028503423523653836,5.520368547895335e-05,accept,0.036252495806639425
322,0.02855862720913279,6.95412088141158e-05,accept,0.013024746450689512
323,0.028628168417946905,0.00010113525103115393,accept,0.007611158534718044
324,0.028729303668978058,0.00015125764689709624,accept,0.021939167243037058
325,0.028880561315875155,0.0001767576452761756,accept,0.06597585448517916
326,0.02905731896115133,0.00018041790069044922,reject,1.7336666848514686
327,0.02905731896115133,0.00010573656465225015,accept,0.186362353667549
328,0.02916305552580358,0.00011272707612133415,accept,0.05761519621660978
329,0.029275782601924916,0.00013870444205744845,accept,0.017004732061898106
330,0.029414487043982366,0.00019827114993515804,reject,3.8985536722901553
331,0.029414487043982366,8.962229501492295e-05,accept,0.14843227877004322
332,0.02950410933899729,0.00010054661158338292,accept,0.026228860100050183
333,0.029604655950580674,0.00014179472244146534,accept,0.015083522470928083
334,0.02974645067302214,0.00019559172144346587,accept,0.2578726699553725
335,0.029942042394465605,0.00014880040981803583,accept,0.6241518494110171
336,0.03009084280428364,0.00011788754185320612,reject,6.459184042326505
337,0.03009084280428364,6.327323292179767e-05,reject,1.7866623150286436
338,0.03009084280428364,4.904027180354611e-05,accept,0.7622933418512828
339,0.030139883076087184,4.2083652062504364e-05,accept,0.07847791937278228
340,0.030181966728149687,5.4185964621195445e-05,accept,0.03778031816677353
341,0.030236152692770885,6.784472133376394e-05,accept,0.0133887695594791
342,0.03030399741410465,9.844338549085341e-05,accept,0.007234171342874588
343,0.030402440799595504,0.00014900514469808114,accept,0.01656028168492156
344,0.030551445944293584,0.00018324292034401445,accept,0.040146941012574246
345,0.030734688864637597,0.00020175998679461507,reject,1.1399196260924707
346,0.030734688864637597,0.00012362562130461549,accept,0.04769179680936582
347,0.03085831448594221,0.00016627883716919717,accept,0.406867453601725
348,0.03102459332311141,0.00012617314157396418,reject,1.5053626355667993
349,0.03102459332311141,8.712160230175732e-05,reject,1.2240956168286585
350,0.03102459332311141,6.68667522303892e-05,accept,0.5834413612131739
351,0.031091460075341797,5.8689154226484055e-05,accept,0.07143882939948808
352,0.03115014922956828,7.543630967466837e-05,accept,0.026861265692472373
353,0.03122558553924295,0.00010023879430474197,accept,0.010797232151014313
354,0.03132582433354769,0.0001478476347120488,accept,0.01428373722881023
355,0.03147367196825974,0.00019284511395754948,accept,0.11591456631069452
356,0.03166651708221729,0.0001707673554339235,reject,1.855894540817658
357,0.03166651708221729,0.00010302373687155906,accept,0.32156309007358336
358,0.031769540819088844,0.00010049431468653203,accept,0.054352151906444275
359,0.03187003513377538,0.00013028942860387175,accept,0.009273740853177248
360,0.03200032456237925,0.00020870156503765587,accept,0.4176911221435934
361,0.032209026127416905,0.00013934553001606202,accept,0.20074513476503464
362,0.03234837165743297,0.00014280104697162274,accept,0.7704414098857297
363,0.032491172704404596,0.0001065627771805752,reject,36.23034509565267
364,0.032491172704404596,4.151278372049758e-05,reject,2.391423579333652
365,0.032491172704404596,3.330856623389784e-05,reject,1.0724256591820083
366,0.032491172704404596,2.72788236587866e-05,accept,0.5092793543975842
367,0.03251845152806338,2.4816814920520924e-05,accept,0.1176638786273178
368,0.032543268342983905,2.864720908868935e-05,accept,0.07290372909521033
369,0.032571915552072596,3.2526275928560016e-05,accept,0.03624103616792102
370,0.03260444182800116,4.0830663893633956e-05,accept,0.022269074675247025
371,0.03264527249189479,5.34828510491438e-05,accept,0.011804428770796875
372,0.03269875534294393,7.644224444214186e-05,accept,0.006297917030892004
373,0.032775197587386076,0.00011775609300161834,accept,0.005990321346731495
374,0.03289295368038769,0.00017474725866741775,accept,0.033284195373298214
375,0.03306770093905511,0.0001849152356681021,accept,0.8467447194988712
376,0.033252616174723214,0.00011839103032198888,reject,2.799780630214713
377,0.033252616174723214,7.652459564625664e-05,reject,1.3781105365858464
378,0.033252616174723214,6.0294910209200494e-05,accept,0.6639732797452682
379,0.033312911084932416,5.286999719357059e-05,accept,0.07479560667986873
380,0.033365781082125984,6.800717459208339e-05,accept,0.029089784706725994
381,0.03343378825671807,8.928037935819308e-05,accept,0.011673861843420312
382,0.033523068636076264,0.00013047271955657512,accept,0.008380816705164044
383,0.03365354135563284,0.0001899371671136617,accept,0.10158880847602396
384,0.0338434785227465,0.00016581028850726478,reject,1.2223782567646777
385,0.0338434785227465,0.00010745083798061853,accept,0.301099718555435
386,0.03395092936072712,0.0001036293330524485,accept,0.10965789969770341
387,0.03405455869377957,0.00011659184671801495,accept,0.023279172534790525
388,0.03417115054049758,0.00016451385999192105,accept,0.08966016375771022
389,0.034335664400489505,0.0001588759413751948,accept,0.9780941074650205
390,0.0344945403418647,0.00010652924845094631,reject,5.285374191940565
391,0.0344945403418647,6.149469177533239e-05,reject,1.3438652525018309
392,0.0344945403418647,5.044423645757424e-05,accept,0.6925855641455888
393,0.03454498457832227,4.3973043176295934e-05,accept,0.07457877643172843
394,0.03458895762149857,5.677433321312277e-05,accept,0.03443661838946107
395,0.03464573195471169,7.210563009304446e-05,accept,0.012576839352734619
396,0.034717837584804734,0.00010517663100185948,accept,0.006498667078650718
397,0.034823014215806594,0.00016179919987466908,accept,0.01691958868562975
398,0.034984813415681264,0.00019655865289231998,accept,0.4309019558903948
399,0.03518137206857359,0.0001364606980039124,accept,0.4985675987792064
400,0.035317832766577496,0.0001173869369254095,reject,5.64307796226365
401,0.035317832766577496,6.360531845483016e-05,reject,1.5735590353820426
402,0.035317832766577496,4.9912592624305646e-05,accept,0.7016186895609308
403,0.0353677453592018,4.301279313333266e-05,accept,0.07280019318910566
404,0.03541075815233513,5.5850796986660155e-05,accept,0.03515954309366548
405,0.03546660894932179,7.051814398715855e-05,accept,0.012659807078779896
406,0.03553712709330895,0.0001028894438940292,accept,0.006475177554231392
407,0.03564001653720298,0.00015847062127819221,accept,0.013693689091794657
408,0.03579848715848117,0.0002005677642252044,accept,0.29072058860354666
409,0.03599905492270637,0.00014798318700878213,accept,0.5862200996241632
410,0.03614703810971515,0.0001197543257510029,reject,6.7194785160241475
411,0.03614703810971515,6.34826889047637e-05,reject,1.906329357939518
412,0.03614703810971515,4.860433429350974e-05,accept,0.7799807146018797
413,0.03619564244400866,4.159298093656557e-05,accept,0.07985878877907819
414,0.03623723542494523,5.3464239509526485e-05,accept,0.03883748469408334
415,0.03629069966445476,6.666895088538572e-05,accept,0.013655957026993596
